no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
3317,2007-10-31,6:00,EUR,L,Unemployment Rate,7.30%,6.90%,7.40%,6.90%,5963
3318,2007-10-31,6:00,EUR,M,CPI Flash Estimate y/y,2.60%,2.30%,2.10%,,5962
3319,2007-10-31,6:30,CHF,M,KOF Economic Barometer,2.02,2.1,2.04,2.14,5966
3320,2007-10-31,6:30,CHF,M,SNB Chairman Roth Speaks,,,,,8385
3321,2007-10-31,6:30,GBP,L,GfK Consumer Confidence,-8,-7,-7,,5965
3322,2007-10-31,8:15,USD,M,ADP Non-Farm Employment Change,106K,60K,61K,58K,5967
3323,2007-10-31,8:30,CAD,H,GDP m/m,0.20%,0.10%,0.20%,,5999
3324,2007-10-31,8:30,USD,H,Advance GDP q/q,3.90%,3.10%,3.80%,3.40%,5968
3325,2007-10-31,8:30,USD,M,Advance GDP Price Index q/q,0.80%,2.00%,2.60%,2.70%,5969
3326,2007-10-31,8:30,USD,M,Employment Cost Index q/q,0.80%,0.90%,0.90%,,5970
3327,2007-10-31,9:45,USD,M,Chicago PMI,49.7,53,54.2,,5971
3328,2007-10-31,10:00,USD,L,Construction Spending m/m,0.30%,-0.40%,-0.20%,0.20%,5972
3329,2007-10-31,10:30,USD,M,Crude Oil Inventories,-3.9M,0.4M,-5.3M,,6001
3330,2007-10-31,14:15,USD,H,Federal Funds Rate,4.50%,4.50%,4.75%,,5973
3331,2007-10-31,14:15,USD,H,FOMC Statement,,,,,7812
3332,2007-10-31,15:00,GBP,M,MPC Member Bean Speaks,,,,,6067
3333,2007-10-31,18:30,AUD,L,AIG Manufacturing Index,53.3,,50.7,,5974
3334,2007-10-31,20:30,AUD,H,Retail Sales m/m,0.80%,0.50%,0.80%,0.70%,5975
3335,2007-10-31,20:30,AUD,H,Trade Balance,-1.86B,-1.09B,-1.67B,-1.61B,5976
3336,2007-10-31,21:00,CNY,H,Manufacturing PMI,53.2,,56.1,,18340
3337,2007-10-31,22:30,CNY,M,Caixin Final Manufacturing PMI,55.2,,55,,18335
3338,2007-10-31,23:45,JPY,L,10-y Bond Auction,1.66|3.1,,1.68|2.7,,48984
3339,2007-11-01,0:01,EUR,N,French Bank Holiday [All Day],,,,,12296
3340,2007-11-01,0:01,EUR,N,Italian Bank Holiday [All Day],,,,,42154
3341,2007-11-01,0:01,USD,L,Total Vehicle Sales [All Day],16.1M,16.0M,16.2M,,5992
3342,2007-11-01,1:30,AUD,M,Commodity Prices y/y,6.00%,,6.30%,5.40%,10299
3343,2007-11-01,4:30,CHF,M,Manufacturing PMI,60.7,58,57.6,,5977
3344,2007-11-01,5:30,GBP,M,Manufacturing PMI,52.9,54.5,54.7,55.1,5979
3345,2007-11-01,7:00,GBP,M,CBI Realized Sales,10,10,12,,5949
3346,2007-11-01,7:30,USD,L,Challenger Job Cuts y/y,-28.50%,,21.70%,,8631
3347,2007-11-01,7:38,GBP,L,10-y Bond Auction,4.99|1.9,,5.23|1.7,,43113
3348,2007-11-01,8:30,USD,H,Core PCE Price Index m/m,0.20%,0.20%,0.10%,,5980
3349,2007-11-01,8:30,USD,L,Personal Income m/m,0.40%,0.40%,0.40%,0.30%,5982
3350,2007-11-01,8:30,USD,M,Personal Spending m/m,0.30%,0.40%,0.50%,0.60%,5981
3351,2007-11-01,8:30,USD,M,Unemployment Claims,327K,330K,333K,331K,5983
3352,2007-11-01,10:00,USD,H,ISM Manufacturing PMI,50.9,51.7,52,,5984
3353,2007-11-01,10:00,USD,L,ISM Manufacturing Prices,63,63,59,,5985
3354,2007-11-01,10:30,USD,L,Natural Gas Storage,66B,59B,68B,,8284
3355,2007-11-01,13:00,CHF,M,Gov Board Member Jordan Speaks,,,,,6069
3356,2007-11-01,19:50,JPY,L,Monetary Base y/y,0.50%,0.60%,0.70%,,5993
3357,2007-11-02,2:45,CHF,H,CPI m/m,0.90%,0.80%,0.10%,,5994
3358,2007-11-02,4:15,EUR,L,Spanish Manufacturing PMI,49.6,,50.8,,43799
3359,2007-11-02,4:45,EUR,L,Italian Manufacturing PMI,51.3,52.1,52.4,,43449
3360,2007-11-02,5:00,EUR,L,Final Manufacturing PMI,51.5,51.5,51.5,,5995
3361,2007-11-02,5:30,GBP,L,Construction PMI,57.4,59.5,60.3,,5991
3362,2007-11-02,7:00,CAD,H,Employment Change,63.0K,12.0K,51.1K,,5986
3363,2007-11-02,7:00,CAD,H,Unemployment Rate,5.80%,5.90%,5.90%,,5987
3364,2007-11-02,8:30,USD,H,Non-Farm Employment Change,166K,82K,96K,110K,5988
3365,2007-11-02,8:30,USD,H,Unemployment Rate,4.70%,4.70%,4.70%,,5989
3366,2007-11-02,8:30,USD,M,Average Hourly Earnings m/m,0.20%,0.30%,0.30%,0.40%,5990
3367,2007-11-02,10:00,USD,M,Factory Orders m/m,0.20%,-0.50%,-3.50%,-3.30%,6005
3368,2007-11-02,21:00,CNY,L,Non-Manufacturing PMI,65,,64.6,,42306
3369,2007-11-04,0:01,JPY,N,Bank Holiday [All Day],,,,,12087
3370,2007-11-04,3:00,CAD,N,Daylight Saving Time Shift,,,,,12154
3371,2007-11-04,3:00,USD,N,Daylight Saving Time Shift,,,,,12150
3372,2007-11-04,17:45,NZD,H,Labor Cost Index q/q,0.90%,0.80%,0.70%,,6007
3373,2007-11-04,18:30,AUD,L,AIG Services Index,53.2,,56.4,,6008
3374,2007-11-04,19:30,AUD,L,MI Inflation Gauge m/m,0.30%,,0.20%,,6009
3375,2007-11-04,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,6010
3376,2007-11-04,20:30,AUD,M,ANZ Job Advertisements m/m,2.70%,,-0.40%,,19248
3377,2007-11-05,4:00,EUR,L,Spanish Unemployment Change,31.2K,,-10.9K,,43978
3378,2007-11-05,5:30,EUR,L,Sentix Investor Confidence,14,12.5,15.3,,6014
3379,2007-11-05,5:30,GBP,H,Manufacturing Production m/m,-0.60%,0.10%,0.50%,0.40%,6012
3380,2007-11-05,5:30,GBP,L,Industrial Production m/m,-0.40%,0.20%,0.10%,,6011
3381,2007-11-05,5:30,GBP,M,Services PMI,53.1,56,56.7,,6013
3382,2007-11-05,10:00,USD,M,FOMC Member Mishkin Speaks,,,,,6073
3383,2007-11-05,11:00,USD,H,ISM Non-Manufacturing PMI,55.8,54,54.8,,6015
3384,2007-11-05,14:00,USD,M,FOMC Member Kroszner Speaks,,,,,6074
3385,2007-11-05,15:00,USD,L,Loan Officer Survey,,,,,24065
3386,2007-11-05,17:30,USD,L,FOMC Member Kroszner Speaks,,,,,6142
3387,2007-11-05,20:01,GBP,L,NIESR GDP Estimate,0.70%,,0.80%,0.70%,6019
3388,2007-11-05,20:01,GBP,M,BRC Retail Sales Monitor y/y,1.00%,,3.00%,,6018
3389,2007-11-05,22:00,NZD,L,ANZ Commodity Prices m/m,1.80%,,0.40%,,9719
3390,2007-11-06,1:00,JPY,L,Leading Indicators,0.00%,0.00%,27.30%,30.00%,6020
3391,2007-11-06,4:00,CHF,L,Foreign Currency Reserves,48.7B,,48.6B,,42197
3392,2007-11-06,4:15,EUR,L,Spanish Services PMI,52.5,,52.4,,43895
3393,2007-11-06,4:45,EUR,L,Italian Services PMI,55.3,54.3,53.9,,43453
3394,2007-11-06,5:00,EUR,L,Final Services PMI,55.8,55.6,55.6,,6022
3395,2007-11-06,6:00,EUR,L,PPI m/m,0.40%,0.20%,0.10%,,6024
3396,2007-11-06,6:00,EUR,L,Retail Sales m/m,0.30%,0.50%,0.00%,0.10%,6023
3397,2007-11-06,7:00,EUR,M,German Factory Orders m/m,-2.50%,-0.10%,1.90%,1.20%,6025
3398,2007-11-06,8:30,CAD,L,Gov Council Member Jenkins Speaks,,,,,9181
3399,2007-11-06,9:30,CAD,M,Building Permits m/m,-1.70%,1.70%,1.70%,1.40%,6026
3400,2007-11-06,11:00,CAD,H,Ivey PMI,57.1,55,56,,6027
3401,2007-11-06,11:00,USD,L,JOLTS Job Openings,4.15M,,4.17M,4.15M,49279
3402,2007-11-06,14:40,USD,H,Fed Chairman Bernanke Speaks,,,,,6075
3403,2007-11-06,18:30,AUD,H,Cash Rate,6.75%,6.75%,6.50%,,6028
3404,2007-11-06,18:30,AUD,H,RBA Rate Statement,,,,,7988
3405,2007-11-06,18:30,AUD,L,AIG Construction Index,57.4,,55.2,,6072
3406,2007-11-06,20:01,GBP,L,Nationwide Consumer Confidence,98,97,99,,6029
3407,2007-11-06,20:30,AUD,L,HPI q/q,3.50%,3.00%,3.70%,3.20%,6031
3408,2007-11-06,20:30,AUD,M,Home Loans m/m,-2.40%,0.00%,1.40%,1.60%,6030
3409,2007-11-07,6:30,GBP,L,BRC Shop Price Index y/y,1.10%,,0.40%,,6032
3410,2007-11-07,7:00,EUR,M,German Industrial Production m/m,0.30%,-0.30%,1.90%,1.70%,6033
3411,2007-11-07,9:30,USD,M,Prelim Nonfarm Productivity q/q,4.90%,3.00%,2.60%,1.80%,6034
3412,2007-11-07,9:30,USD,M,Prelim Unit Labor Costs q/q,-0.20%,1.10%,1.40%,2.10%,6035
3413,2007-11-07,10:00,USD,H,FOMC Member Mishkin Speaks,,,,,9371
3414,2007-11-07,11:00,USD,L,Wholesale Inventories m/m,0.80%,0.20%,0.70%,0.10%,6036
3415,2007-11-07,11:30,USD,M,Crude Oil Inventories,-0.8M,-1.3M,-3.9M,,6006
3416,2007-11-07,14:00,USD,M,10-y Bond Auction,4.35|2.3,,4.49|3.0,,43067
3417,2007-11-07,14:00,USD,M,FOMC Member Warsh Speaks,,,,,6076
3418,2007-11-07,16:00,NZD,H,RBNZ Financial Stability Report,,,,,8111
3419,2007-11-07,16:00,USD,L,Consumer Credit m/m,3.7B,10.0B,15.4B,12.2B,6037
3420,2007-11-07,17:45,NZD,H,Employment Change q/q,-0.30%,0.40%,0.60%,0.70%,6039
3421,2007-11-07,17:45,NZD,H,Unemployment Rate,3.50%,3.60%,3.60%,,6038
3422,2007-11-07,19:50,JPY,L,Bank Lending y/y,0.70%,,0.60%,,11974
3423,2007-11-07,19:50,JPY,L,M2 Money Stock y/y,1.90%,1.70%,1.70%,,6041
3424,2007-11-07,19:50,JPY,M,Core Machinery Orders m/m,-7.60%,-2.00%,-7.70%,,6040
3425,2007-11-07,20:30,AUD,H,Employment Change,12.9K,21.0K,37.6K,13.0K,6042
3426,2007-11-07,20:30,AUD,M,Unemployment Rate,4.30%,4.20%,4.20%,,6043
3427,2007-11-08,2:00,JPY,L,Prelim Machine Tool Orders y/y,16.10%,,16.30%,15.90%,6044
3428,2007-11-08,2:45,CHF,L,Unemployment Rate,2.60%,2.60%,2.60%,,6045
3429,2007-11-08,3:00,EUR,L,German Trade Balance,17.9B,16.0B,15.5B,15.3B,6046
3430,2007-11-08,3:00,JPY,L,Economy Watchers Sentiment,41.5,43.8,42.9,,6047
3431,2007-11-08,3:45,EUR,L,French Gov Budget Balance,-51.7B,,-63.2B,,6048
3432,2007-11-08,4:00,GBP,H,Halifax HPI m/m,-0.50%,0.50%,-0.60%,,6147
3433,2007-11-08,6:00,EUR,L,French 10-y Bond Auction,4.25|2.9,,4.44|4.0,,43334
3434,2007-11-08,8:00,GBP,H,Official Bank Rate,5.75%,5.75%,5.75%,,6049
3435,2007-11-08,8:45,EUR,M,Minimum Bid Rate,4.00%,4.00%,4.00%,,6050
3436,2007-11-08,9:15,CAD,H,Housing Starts,220K,230K,281K,278K,6051
3437,2007-11-08,9:30,CAD,L,NHPI m/m,0.30%,0.40%,0.40%,,6053
3438,2007-11-08,9:30,EUR,H,ECB Press Conference,,,,,6054
3439,2007-11-08,9:30,USD,M,Unemployment Claims,317K,325K,330K,327K,6052
3440,2007-11-08,11:00,USD,H,Fed Chairman Bernanke Testifies,,,,,6077
3441,2007-11-08,11:30,GBP,L,CB Leading Index m/m,-0.10%,,-0.20%,,6055
3442,2007-11-08,11:30,USD,L,Natural Gas Storage,36B,30B,66B,,8283
3443,2007-11-08,14:00,USD,L,30-y Bond Auction,4.67|3.0,,5.06|1.6,,43093
3444,2007-11-08,19:15,USD,L,Treasury Sec Paulson Speaks,,,,,6148
3445,2007-11-09,0:30,JPY,L,Revised Industrial Production m/m,-1.40%,-1.40%,-1.40%,,6056
3446,2007-11-09,2:45,CHF,M,SECO Consumer Climate,15,11,15,,6057
3447,2007-11-09,3:00,EUR,L,German WPI m/m,0.50%,0.50%,0.90%,,6144
3448,2007-11-09,3:45,EUR,L,French Trade Balance,-3.1B,-2.8B,-2.7B,-2.8B,6059
3449,2007-11-09,3:45,EUR,M,French Industrial Production m/m,-1.10%,-0.40%,0.00%,0.30%,6058
3450,2007-11-09,4:15,EUR,M,German Buba President Weber Speaks,,,,,20002
3451,2007-11-09,5:00,EUR,L,Italian Industrial Production m/m,-1.00%,-0.30%,1.00%,1.30%,6081
3452,2007-11-09,5:30,GBP,M,Trade Balance,-7.8B,-6.9B,-6.9B,,6060
3453,2007-11-09,6:00,EUR,L,EU Economic Forecasts,,,,,48846
3454,2007-11-09,9:30,CAD,H,Trade Balance,2.6B,3.9B,4.3B,4.1B,6064
3455,2007-11-09,9:30,USD,H,Trade Balance,-56.5B,-59.0B,-56.8B,-57.6B,6062
3456,2007-11-09,9:30,USD,M,Import Prices m/m,1.80%,1.00%,0.80%,1.00%,6063
3457,2007-11-09,11:00,USD,H,Prelim UoM Consumer Sentiment,75,80,80.9,82,6065
3458,2007-11-09,11:00,USD,L,Prelim UoM Inflation Expectations,3.40%,,3.10%,3.00%,9960
3459,2007-11-11,0:01,CAD,N,Bank Holiday [All Day],,,,,12248
3460,2007-11-11,19:50,JPY,L,Current Account,2.24T,2.10T,2.19T,,6083
3461,2007-11-11,19:50,JPY,L,PPI y/y,2.40%,2.20%,1.70%,,6082
3462,2007-11-11,20:30,AUD,H,RBA Monetary Policy Statement,,,,,13113
3463,2007-11-11,21:45,CNY,H,Trade Balance,27.1B,30.8B,23.9B,,18403
3464,2007-11-11,22:00,CNY,L,M2 Money Supply y/y,18.50%,18.50%,18.50%,,24246
3465,2007-11-11,22:00,CNY,M,New Loans,136B,,284B,,24341
3466,2007-11-11,22:00,CNY,M,PPI y/y,3.20%,3.00%,2.70%,,18567
3467,2007-11-12,0:01,USD,N,Bank Holiday [All Day],,,,,6078
3468,2007-11-12,1:00,JPY,L,Consumer Confidence,42.8,43.5,44.1,,6084
3469,2007-11-12,3:10,CNY,L,Foreign Direct Investment ytd/y,11.20%,,10.90%,,19292
3470,2007-11-12,5:30,GBP,H,PPI Input m/m,1.80%,1.50%,3.90%,3.20%,6085
3471,2007-11-12,5:30,GBP,L,HPI y/y,10.80%,10.80%,11.30%,11.40%,9328
3472,2007-11-12,5:30,GBP,L,PPI Output m/m,0.60%,0.20%,0.30%,0.10%,6086
3473,2007-11-12,17:45,NZD,L,FPI m/m,0.60%,,0.40%,,6087
3474,2007-11-12,19:50,JPY,H,Prelim GDP q/q,0.60%,0.50%,-0.30%,0.10%,6088
3475,2007-11-12,19:50,JPY,M,Prelim GDP Price Index y/y,-0.30%,-0.30%,-0.30%,,6089
3476,2007-11-12,20:01,GBP,M,RICS House Price Balance,-22%,-19%,-15%,,6090
3477,2007-11-12,20:30,AUD,L,NAB Business Confidence,9,,7,,6091
3478,2007-11-12,22:00,CNY,M,CPI y/y,6.50%,6.30%,6.20%,,18537
3479,2007-11-12,23:30,JPY,M,Overnight Call Rate,0.50%,0.50%,0.50%,,6092
3480,2007-11-13,2:00,JPY,L,BOJ Monthly Report,,,,,11017
3481,2007-11-13,3:23,JPY,H,BOJ Press Conference,,,,,6093
3482,2007-11-13,3:45,EUR,L,French CPI m/m,0.20%,0.20%,0.10%,,6096
3483,2007-11-13,4:00,EUR,L,Spanish Flash GDP q/q,0.70%,0.70%,0.90%,0.80%,43746
3484,2007-11-13,5:00,EUR,L,Italian Prelim GDP q/q,0.40%,0.30%,0.10%,,6095
3485,2007-11-13,5:30,GBP,H,CPI y/y,2.10%,1.90%,1.80%,,6097
3486,2007-11-13,5:30,GBP,L,RPI y/y,4.30%,4.20%,3.90%,,6099
3487,2007-11-13,5:30,GBP,M,Core CPI y/y,1.50%,1.70%,1.50%,,6098
3488,2007-11-13,6:00,EUR,L,ZEW Economic Sentiment,-30,-19.5,-19,,6101
3489,2007-11-13,6:00,EUR,M,German ZEW Economic Sentiment,-32.5,-19.5,-18.1,,6100
3490,2007-11-13,6:00,EUR,M,Industrial Production m/m,-0.70%,-0.30%,1.20%,,6102
3491,2007-11-13,8:30,USD,L,NFIB Small Business Index,96.2,,97.3,,48348
3492,2007-11-13,10:00,USD,L,FOMC Member Kroszner Speaks,,,,,9188
3493,2007-11-13,11:00,USD,L,IBD/TIPP Economic Optimism,43.8,46.3,47.3,,9940
3494,2007-11-13,13:15,CHF,M,Gov Board Member Jordan Speaks,,,,,6202
3495,2007-11-13,15:00,USD,M,Federal Budget Balance,-55.6B,-55.7B,111.6B,,10904
3496,2007-11-13,16:00,USD,H,Pending Home Sales m/m,0.20%,-2.60%,-6.50%,,6103
3497,2007-11-13,17:45,NZD,H,PPI Input q/q,2.30%,1.10%,1.30%,,6104
3498,2007-11-13,17:45,NZD,L,PPI Output q/q,1.60%,1.10%,1.20%,,6105
3499,2007-11-13,19:30,AUD,L,Westpac Consumer Sentiment,-4.20%,,-0.30%,,6106
3500,2007-11-13,20:30,AUD,M,Wage Price Index q/q,1.00%,0.90%,1.10%,,6107
3501,2007-11-13,22:00,CNY,L,Retail Sales y/y,18.10%,17.00%,17.00%,,23263
3502,2007-11-14,3:00,EUR,H,German Prelim GDP q/q,0.70%,0.60%,0.30%,,6094
3503,2007-11-14,3:45,EUR,L,French Prelim GDP q/q,0.70%,0.60%,0.30%,,6109
3504,2007-11-14,5:30,GBP,H,Average Earnings Index 3m/y,4.10%,4.00%,3.70%,,6110
3505,2007-11-14,5:30,GBP,L,Unemployment Rate,5.40%,5.40%,5.40%,,6112
3506,2007-11-14,5:30,GBP,M,Claimant Count Change,-9.9K,-6.2K,-13.9K,-12.8K,6111
3507,2007-11-14,6:00,EUR,M,Flash GDP q/q,0.70%,0.60%,0.30%,,6113
3508,2007-11-14,6:10,EUR,L,German 10-y Bond Auction,4.19|2.0,,4.32|1.9,,43180
3509,2007-11-14,6:30,GBP,H,BOE Gov King Speaks,,,,,13118
3510,2007-11-14,6:30,GBP,H,BOE Inflation Report,,,,,6114
3511,2007-11-14,9:30,CAD,L,Leading Index m/m,0.10%,0.40%,0.30%,0.40%,6119
3512,2007-11-14,9:30,CAD,L,New Motor Vehicle Sales m/m,-2.10%,-1.80%,2.70%,2.80%,6120
3513,2007-11-14,9:30,USD,H,Core Retail Sales m/m,0.20%,0.30%,0.30%,0.40%,6116
3514,2007-11-14,9:30,USD,H,PPI m/m,0.10%,0.30%,1.10%,,6117
3515,2007-11-14,9:30,USD,H,Retail Sales m/m,0.20%,0.20%,0.70%,0.60%,6115
3516,2007-11-14,9:30,USD,M,Core PPI m/m,0.00%,0.20%,0.10%,,6118
3517,2007-11-14,9:45,CAD,L,Gov Council Member Jenkins Speaks,,,,,6204
3518,2007-11-14,10:10,USD,H,Fed Chairman Bernanke Speaks,,,,,6151
3519,2007-11-14,11:00,USD,M,Business Inventories m/m,0.40%,0.50%,0.30%,0.10%,6121
3520,2007-11-14,17:45,NZD,H,Core Retail Sales m/m,0.50%,0.40%,0.80%,,6123
3521,2007-11-14,17:45,NZD,H,Retail Sales m/m,1.00%,0.50%,0.30%,0.20%,6122
3522,2007-11-14,17:45,NZD,L,Core Retail Sales q/q,0.20%,,-0.90%,-0.80%,37730
3523,2007-11-14,17:45,NZD,L,Retail Sales q/q,0.20%,0.30%,-0.50%,-0.60%,37713
3524,2007-11-14,18:00,AUD,L,MI Inflation Expectations,4.40%,,4.60%,,10406
3525,2007-11-14,18:12,NZD,L,Business NZ Manufacturing Index,56.9,,55.1,54.6,6124
3526,2007-11-14,19:50,JPY,M,Tertiary Industry Activity m/m,-1.60%,-1.00%,1.20%,1.30%,6125
3527,2007-11-14,20:30,AUD,L,RBA Bulletin,,,,,6126
3528,2007-11-14,22:00,CNY,H,Industrial Production y/y,17.90%,18.50%,18.90%,,18481
3529,2007-11-15,3:00,EUR,L,German Final CPI m/m,0.20%,0.20%,0.20%,,6108
3530,2007-11-15,5:30,GBP,H,Retail Sales m/m,-0.10%,0.10%,0.30%,0.60%,6127
3531,2007-11-15,5:44,EUR,L,Spanish 10-y Bond Auction,4.26|2.3,,4.64|1.7,,43315
3532,2007-11-15,6:00,CHF,M,ZEW Economic Expectations,-28.9,,-16,,6129
3533,2007-11-15,6:00,EUR,L,Final Core CPI y/y,1.90%,1.90%,1.80%,,9519
3534,2007-11-15,6:00,EUR,M,ECB Monthly Bulletin,,,,,8459
3535,2007-11-15,6:00,EUR,M,Final CPI y/y,2.60%,2.60%,2.60%,,6128
3536,2007-11-15,9:30,CAD,M,Manufacturing Sales m/m,-0.90%,-0.60%,-2.20%,-1.70%,6199
3537,2007-11-15,9:30,USD,H,Core CPI m/m,0.20%,0.20%,0.20%,,6131
3538,2007-11-15,9:30,USD,L,Unemployment Claims,339K,320K,319K,317K,6133
3539,2007-11-15,9:30,USD,M,CPI m/m,0.30%,0.30%,0.30%,,6130
3540,2007-11-15,9:30,USD,M,Empire State Manufacturing Index,27.4,18,28.8,,6132
3541,2007-11-15,11:30,USD,L,Crude Oil Inventories,2.8M,-0.8M,-0.8M,,6146
3542,2007-11-15,11:30,USD,L,Natural Gas Storage,-9B,-8B,36B,,8282
3543,2007-11-15,13:00,USD,M,Philly Fed Manufacturing Index,8.2,5,6.8,,6134
3544,2007-11-15,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,6135
3545,2007-11-15,22:00,CNY,M,Fixed Asset Investment ytd/y,26.90%,26.20%,26.40%,,19736
3546,2007-11-16,3:45,EUR,M,French Prelim Non-Farm Payrolls q/q,0.20%,0.30%,0.40%,0.30%,6136
3547,2007-11-16,4:15,CHF,H,Retail Sales y/y,3.00%,2.10%,3.80%,,6157
3548,2007-11-16,5:00,EUR,L,Italian Trade Balance,-1.53B,-1.44B,-0.69B,-0.65B,6137
3549,2007-11-16,6:00,EUR,L,Trade Balance,3.9B,3.8B,4.5B,4.3B,6138
3550,2007-11-16,9:45,USD,M,FOMC Member Kroszner Speaks,,,,,6152
3551,2007-11-16,10:00,USD,H,TIC Long-Term Purchases,26.4B,72.0B,-70.6B,-69.3B,6139
3552,2007-11-16,10:15,USD,M,Capacity Utilization Rate,81.70%,82.00%,82.20%,82.10%,6141
3553,2007-11-16,10:15,USD,M,Industrial Production m/m,-0.50%,0.10%,0.20%,0.10%,6140
3554,2007-11-17,0:01,ALL,L,G20 Meetings [Day 1],,,,,14581
3555,2007-11-18,0:01,ALL,M,G20 Meetings [Day 2],,,,,6201
3556,2007-11-18,20:01,GBP,L,Rightmove HPI m/m,-0.70%,,2.70%,,6159
3557,2007-11-19,7:00,EUR,M,German Buba Monthly Report,,,,,50133
3558,2007-11-19,7:00,USD,L,Treasury Sec Paulson Speaks,,,,,6207
3559,2007-11-19,7:30,EUR,M,ECB President Trichet Speaks,,,,,6263
3560,2007-11-19,9:30,CAD,M,Foreign Securities Purchases,-5.21B,1.27B,-3.82B,-3.83B,6160
3561,2007-11-19,9:30,CAD,M,Wholesale Sales m/m,1.10%,0.10%,-1.90%,-2.00%,6161
3562,2007-11-19,11:30,USD,L,Treasury Sec Paulson Speaks,,,,,6208
3563,2007-11-19,14:00,USD,M,NAHB Housing Market Index,19,17,19,18,6162
3564,2007-11-19,17:45,NZD,L,Visitor Arrivals m/m,-2.60%,,-3.40%,-3.20%,6163
3565,2007-11-20,3:00,EUR,L,German PPI m/m,0.40%,0.30%,0.20%,,6164
3566,2007-11-20,3:15,CHF,L,Trade Balance,1.56B,1.52B,1.71B,1.80B,6165
3567,2007-11-20,5:30,GBP,L,M4 Money Supply m/m,0.10%,1.00%,0.90%,1.00%,6167
3568,2007-11-20,5:30,GBP,L,Public Sector Net Borrowing,-1.0B,-2.8B,7.2B,6.9B,6166
3569,2007-11-20,7:00,GBP,M,CBI Industrial Order Expectations,8,-7,-6,,6169
3570,2007-11-20,7:15,GBP,M,MPC Member Gieve Speaks,,,,,6267
3571,2007-11-20,8:00,CAD,H,Core CPI m/m,-0.20%,0.10%,0.40%,,6173
3572,2007-11-20,8:00,CAD,M,CPI m/m,-0.30%,0.10%,0.20%,,6172
3573,2007-11-20,9:30,USD,M,Building Permits,1.18M,1.20M,1.26M,1.22M,6171
3574,2007-11-20,9:30,USD,M,Housing Starts,1.23M,1.17M,1.19M,,6170
3575,2007-11-20,13:30,CAD,M,Gov Council Member Duguay Speaks,,,,,12656
3576,2007-11-20,15:00,USD,H,FOMC Meeting Minutes,,,,,6206
3577,2007-11-20,19:00,AUD,L,CB Leading Index m/m,0.50%,,0.70%,,6174
3578,2007-11-20,19:30,AUD,L,MI Leading Index m/m,0.80%,,0.50%,0.60%,6175
3579,2007-11-20,19:50,JPY,L,All Industries Activity m/m,-1.60%,-1.40%,1.00%,,6177
3580,2007-11-20,19:50,JPY,L,Trade Balance,1.07T,1.06T,1.05T,1.03T,6176
3581,2007-11-20,20:30,AUD,L,New Motor Vehicle Sales m/m,1.10%,,1.70%,1.80%,6178
3582,2007-11-20,22:00,NZD,L,Credit Card Spending y/y,7.80%,,9.40%,9.50%,6179
3583,2007-11-21,5:00,EUR,L,Italian Retail Sales m/m,-0.20%,0.00%,0.30%,0.20%,6186
3584,2007-11-21,5:30,GBP,H,MPC Official Bank Rate Votes,0-2-7,0-2-7,0-1-8,,6187
3585,2007-11-21,9:30,CAD,H,Core Retail Sales m/m,0.10%,0.30%,0.30%,,6190
3586,2007-11-21,9:30,CAD,M,Retail Sales m/m,-0.20%,0.10%,0.70%,,6189
3587,2007-11-21,9:30,USD,M,Unemployment Claims,330K,330K,341K,339K,6188
3588,2007-11-21,11:00,USD,L,CB Leading Index m/m,-0.50%,-0.30%,0.10%,0.30%,6192
3589,2007-11-21,11:00,USD,L,Revised UoM Inflation Expectations,3.40%,,3.40%,,9979
3590,2007-11-21,11:00,USD,M,Revised UoM Consumer Sentiment,76.1,75,75,,6191
3591,2007-11-21,11:30,USD,L,Crude Oil Inventories,-1.1M,0.8M,2.8M,,6158
3592,2007-11-21,11:30,USD,L,Natural Gas Storage,4B,2B,-9B,,8281
3593,2007-11-22,0:01,JPY,N,Bank Holiday [All Day],,,,,6156
3594,2007-11-22,0:01,USD,N,Bank Holiday [All Day],,,,,6154
3595,2007-11-22,3:00,EUR,L,German Final GDP q/q,0.70%,0.70%,0.70%,,8640
3596,2007-11-22,4:15,CHF,M,Employment Level,3.87M,3.77M,3.74M,,6194
3597,2007-11-22,5:00,EUR,L,Current Account,0.6B,4.0B,4.5B,3.8B,6195
3598,2007-11-22,5:30,GBP,M,Prelim Business Investment q/q,0.00%,1.00%,0.40%,0.80%,6196
3599,2007-11-22,6:00,EUR,M,Industrial New Orders m/m,-1.60%,-0.70%,0.80%,0.30%,6197
3600,2007-11-22,9:30,CAD,L,Corporate Profits q/q,5.80%,,-0.70%,,12277
3601,2007-11-22,10:00,EUR,M,Belgian NBB Business Climate,1.4,-1,-0.1,,10520
3602,2007-11-22,11:30,CAD,L,BOC Review,,,,,6266
3603,2007-11-23,3:00,EUR,L,German Import Prices m/m,0.70%,0.50%,0.60%,,6268
3604,2007-11-23,3:45,EUR,L,French Consumer Spending m/m,-1.10%,-0.10%,-0.30%,0.10%,6183
3605,2007-11-23,4:30,EUR,M,ECB President Trichet Speaks,,,,,6209
3606,2007-11-23,5:00,EUR,L,Flash Services PMI,53.7,55,55.8,55.6,6185
3607,2007-11-23,5:00,EUR,M,Flash Manufacturing PMI,52.6,51,51.5,,6184
